molecule,smiles,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9220>,Cc1cn(-c2cc[nH]c(=Nc3c(C)ccc(C(=O)c4cc(-c5ccc(SC(C)(C)C)cc5)n[nH]4)c3C)n2)cn1,0.19635168786071774,3.5248272025787895,6.264760000000006,104.61,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9280>,CCc1cc2c(c(C)c1O)C(C(C)c1ccc(O)c(OC)c1)C(C)(C)O2,0.8060118528721553,3.6359266113831925,5.035520000000004,58.92,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9340>,Cc1nc2nnn(CC(=O)N3CCCCC3)c2c(C)c1C#N,0.8342321450349803,2.825904250487005,1.3273199999999998,87.7,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff93a0>,Cn1cc(O)n(-c2cc(NC(=O)COC3CCOC3)ccc2Cl)c1=O,0.8297293973410909,3.1507406807223752,1.2789999999999997,94.72,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff92e0>,CCOC(=O)N1CCC2(CCN(CCNC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,0.6157226101381861,3.099827587659993,4.398400000000003,61.88,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9400>,CC(C)c1cccc(COc2ccc(N(Cc3ccc(-c4ccccc4C(N)=O)cc3)Cc3ccco3)cc2)c1,0.1880994686606652,2.4234515811738255,7.954700000000008,68.7,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff94c0>,COc1ccccc1N=c1[nH]n(C2CCNC2)c2[nH]cnc(=N)c12,0.5756458788794243,4.0548538968873995,0.9473700000000003,106.87,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9520>,CC(C(N)=O)N1CCC(c2ccc(-c3ccc(Cl)cc3)c(F)c2)C1=O,0.9084603412186791,3.059523475153032,3.3358000000000017,63.400000000000006,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9580>,CC(=O)c1ccccc1-c1ccc(C(O)(c2ccccc2)c2cncn2C)cc1,0.5144071583306081,2.746967807083772,4.5739000000000045,55.12,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9460>,COc1cc(OC)c(NC(=O)CN2C(=O)CN=C(c3ccco3)c3ccccc32)c(C(=O)c2ccco2)c1,0.35403109831904456,2.8596463409164645,3.943500000000003,123.58,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff95e0>,CC(C)CCN(C(=O)c1ccc(OC(C)C(=O)O)cc1)c1nc2cc(CC(=O)O)ccc2nc1C(C)C,0.3738170509085521,3.19358897212702,4.925100000000004,129.92,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff96a0>,CC(=O)N1c2ccccc2CC1C(=O)N=c1cc[nH]cc1,0.858791968939982,3.4727559221207587,1.4198,65.53,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9640>,CC(C)(N)CNCc1cccc(-c2cccc(-c3nc4cc(F)c(F)cc4[nH]3)c2F)n1,0.42391647604263144,2.8417641810559786,4.536100000000002,79.61999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9760>,CC(=O)OC(C=C(C)C(C)=O)NC(=O)c1cccc2nccnc12,0.5105292343763959,3.3217855252590276,1.7840999999999998,98.25,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9700>,CC(=O)C1Cc2ccccc2-n2cc(C=Cc3ccc(NC(=O)C=Cc4cccc(Cl)c4)cc3F)nc21,0.29231593894130115,3.406285501750957,6.715800000000004,63.99,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff97c0>,CCOc1c(C)nn(-c2ccc(F)cc2)c1-c1cc[nH]c(=NC2C(C)NC(C)(C)C2(O)C(F)(F)F)n1,0.45879958391794784,4.666847866686634,3.4416200000000017,100.35000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9880>,COc1cc2[nH]c(CC(=O)O)c(Cl)c(=O)c2cc1Cl,0.912530116875069,2.5587937399046083,2.4706,79.39000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9820>,CCN(Cc1cccc(F)c1)S(=O)(=O)c1n[nH]c(=NC(=O)C=Cc2ccc(OC)c(OC)c2)s1,0.4465493855027061,3.037302226026256,2.979000000000002,113.95000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9940>,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.7224207015753511,4.079407639578063,4.515300000000004,37.3,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff99a0>,COc1cc(C=Cc2nc(C)c(C(F)(F)F)[nH]2)ccc1OCC(=O)O,0.8289066987228397,2.6969381140046966,3.3793200000000008,84.44000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff98e0>,Cn1nc(-c2ccc(Cl)cc2)nc1-c1c[nH]c2cc([N+](=O)[O-])ccc12,0.4413678734454686,2.4407903477692763,4.192000000000002,89.64,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9a00>,Cc1ccc(C(=O)Nc2ccc(F)c(C3(C)CS(=O)(=O)C4(CCCCC4)C(=N)N3)c2)c(Cl)c1,0.5650559010805701,4.10117398351748,4.953190000000004,99.12,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9a60>,COc1cc(C2Oc3c(OC)c(OC)c(OC)c(C=O)c3C2OC)cc(OC)c1O,0.6455868302557671,3.6786978338322074,3.0689000000000015,101.91000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9b20>,COc1ccc(-c2ccn(CC(C)(C)CC(=O)Nc3ccoc3)n2)cc1,0.6907877687605883,2.70992366825784,4.206700000000003,69.28999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9ac0>,CC(O)(CSc1ccccc1)C(=O)O,0.7444513440349797,2.5910213084333584,1.6143,57.53,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9b80>,CCOc1ccccc1NC(=O)Cn1c(=O)n(CC2COCCO2)c(=O)c2c(C)cc(C)nc21,0.5606143109884897,3.058068778726991,1.6278399999999997,113.67999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9be0>,Cc1ccc(C(=O)Nc2cnn(Cc3ccccc3Cl)c2)cc1C#Cc1cnc(N2CCOCC2)nc1,0.4039059329802218,2.7153572010299527,4.171920000000003,85.17,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9c40>,CCCCN(CC)CC(O)c1cc(Cc2nc(C(F)(F)F)c[nH]2)c2cccc(CO)c2c1,0.41501604108105017,3.5741635168589427,4.820200000000005,72.38,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9ca0>,CCOc1ccc(NC(=O)CCC(=O)N2CCC(C(=O)c3ccccc3)CC2)cc1,0.6718458287724295,1.9294947840798713,3.925500000000003,75.71000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9d60>,Cc1cnc(C(=O)N2CCC(c3c(C)noc3C)CC2c2cccs2)cn1,0.6783308172193252,3.547475071769542,4.212460000000004,72.12,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9dc0>,COc1ccc(-c2cn(C3CCC3)c(=O)[nH]c2=O)c(OC)c1,0.9365160782497257,2.2155097380190387,1.9457999999999995,73.32000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9d00>,CC1=Nc2nc(=N)nc(COc3ccc(Br)cc3)n2C(c2ccccc2Cl)C1,0.6077238804623917,3.4253979232743292,4.837970000000003,76.15,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9e80>,CC(=O)NCC(=O)NC1CCN(Cc2ccccc2)C1,0.8230462897604005,2.255950040399865,0.513200000000001,61.440000000000005,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9ee0>,CCCCn1c(O)c(N=NC(=O)c2ccccc2)c2ccccc21,0.6664870864990776,2.4512354795753026,5.071100000000003,66.94999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9e20>,COc1ccc(NC(=O)N(Cc2ccco2)Cc2cc3cc(OC)ccc3[nH]c2=O)cc1,0.45106820112760765,2.271311073499616,4.372600000000003,96.80000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9f40>,C=CC(=O)Nc1ccc(Oc2[nH]c(=Nc3ccc(OC(C)C)cc3)nc3[nH]cnc23)cc1,0.3795383398385304,3.1608722775129934,4.222400000000003,117.27999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ff9fa0>,Cc1c(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(-c2cccc(S(C)(=O)=O)c2)n1CCN1CCOCC1,0.3533474649282938,2.8015929695103523,5.166820000000007,80.64,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa040>,COc1ccc(S(=O)(=O)NC(CC(=O)N2CCN(C3CCC3)CC2)c2ccccc2Cl)cc1,0.6114820522930745,2.7370016845556915,3.455000000000002,78.94999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa0a0>,CC1(C(=O)Nc2cc(Cl)c(C(F)(F)F)cc2F)CCN1C(=O)CCc1ccccc1,0.6578947694911456,2.979330574576874,5.060200000000004,49.410000000000004,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa100>,COc1ccc(C(=O)N=c2[nH]nc(-c3cc(OC)c(OC)c(OC)c3)s2)cc1OC,0.6132688600472149,2.6876174393315964,2.922300000000001,104.26000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa1c0>,COc1ccc2c(CO)ccc(S(=O)(=O)c3ccc(Cl)cc3)c2c1,0.7657694024936975,2.061422011797138,3.826900000000003,63.6,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa220>,COc1ccc(Sc2ccccc2CN2CCN(C)CC2)cc1,0.8329070167335596,1.9464577982321565,3.5938000000000017,15.71,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa160>,CC(NC(=O)c1ccccn1)C(O)N=c1c(=O)n(C)c(=O)n(C)c(=O)n1C,0.5912163384710052,3.7207707760652458,-2.7846999999999973,140.58,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa280>,Cc1cc(=O)[nH]c(N2CCOCC2)n1,0.6803294158919396,2.558772893384445,-0.08508000000000027,58.22,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa340>,CCOc1ccc(N=c2oc3c(S(=O)(=O)O)cccc3s2)cc1,0.7280201852060525,2.860672790725312,3.3721000000000014,89.10000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa3a0>,CC1CCN(c2cnn(-c3cncc(Br)c3)[n+]2[O-])CC1,0.6198615305179325,3.3410388723145132,1.8994999999999997,60.89,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa400>,CN1CCN(C2=Cc3ccccc3CC=C=C2c2ccc(F)cc2)CC1,0.7518397185440532,3.047383538046657,4.208800000000004,6.48,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa2e0>,CC12CCC3C(C(=O)N4CCC(C(=O)N5CCCCC5)CC4)CCCC3C1Cc1ccc(=O)oc12,0.6377219372662778,4.160478855780543,4.147200000000003,70.83000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa4c0>,CCC(C)C(=O)Nc1ccc(OCc2ccccc2F)c(C(N)=O)c1,0.8065599685418472,2.387912835524096,3.4882000000000017,81.41999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa460>,C=CC(=O)N1CCC(c2nnc(-c3ccc(OCc4ccccc4)cc3)o2)CC1,0.5909681372860509,2.2739414826071975,4.207600000000003,68.46000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa580>,CCOC(=O)Cn1c(O)c2oc3ccc(C(C)C)cc3c(=O)c2c1O,0.7050914705164417,2.807359154728678,2.845400000000001,101.89999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa5e0>,CC(NC(=O)c1coc(=O)[nH]1)c1ccc(Cl)nc1,0.8252427541259802,3.264217881526659,1.5073,87.99,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa640>,Cc1cc(Cl)c(NCC2CCCN2c2nc3ccc(Cl)cc3s2)c(Cl)c1,0.506185867041469,2.943080169530628,6.645820000000003,28.16,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa6a0>,COc1cccc(CN(C)CCCNC(=O)OCc2ccccc2)c1OC,0.6474816166346862,2.01566722057928,3.4521000000000024,60.03,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa520>,COC(=O)c1cc(C)n(C(=O)c2c(-c3ccccc3)[nH]c(C=Cc3cc(OC)c(OC)c(OC)c3)c2C(=O)c2ccc(OC)cc2)n1,0.13517059573748588,3.0374310905778996,6.097520000000007,130.97000000000003,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa760>,COc1ccc(-c2c(C=C3CCCCC3)oc(=O)c3ccccc23)cc1,0.6000258018184427,2.42410074452439,5.816100000000005,39.44,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa700>,Cc1cccc(NC(=O)c2ccc3c(c2)N(Cc2cccc(Cl)c2Cl)C(=O)c2ccccc2S3(=O)=O)c1,0.31203559976554307,2.500547980122656,6.547320000000005,83.55000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa820>,CC(C(=O)NS(C)(=O)=O)c1ccc2c(c1)S(=O)(=O)C=C2,0.8817673052674795,3.4675036268332935,0.6239000000000001,97.38,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa7c0>,CCc1c(C(=O)NNC(=S)Nc2ccccc2)c(-c2ccco2)n2c1c(=O)[nH]c1ccccc12,0.23102259875992578,2.797390825547035,4.234600000000002,103.57,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa880>,Cc1c(CS(=O)(=O)CCCN2C(=O)c3ccccc3C2=O)cccc1C(=O)O,0.7132597937110384,2.310662289917408,2.29432,108.82000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa8e0>,COc1cccc(C2=NC(C(=O)NS(=O)(=O)CCC[N+](C)(C)Cc3ccc(C)cc3)CO2)c1,0.5333572796468306,3.3896288989261745,2.2617200000000004,94.05999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa940>,C=CC1C(=O)c2c(O)cc(CC(=O)O)c(O)c2OC1c1ccc(OC)c(OCCCC)c1,0.3022138157787343,3.7385039342455393,4.031000000000003,122.52000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffaa00>,COc1cccc(C2c3c(-c4ccccc4)n[nH]c3OC(=N)C2C#N)c1,0.7567045964721854,3.618026303690886,3.726650000000001,94.78,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffa9a0>,CN(CC(CCN1CCC(F)(F)C1)c1c(O)ccc2c1OCCCO2)c1ccc(F)cc1,0.6658272411308657,3.4962304937886692,4.643700000000004,45.17,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffaa60>,CC(=O)Oc1cc(O)c(O)c(C=CC(=O)OC2C(OC(C)=O)C(C)OC(OC(=O)CON=C(C)c3ccc(O)c(O)c3)C2OC(C)=O)c1,0.05056551189988581,4.5857781350140545,1.9515000000000002,243.23999999999995,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffaac0>,CCNC(=O)Nc1ccc(-c2cc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)cc(Cl)c2)C3=O)cc1,0.23942252246186427,3.2367034242006563,8.587400000000002,66.37,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffab80>,CCOC(=O)Cn1[nH]c(=N)c2c(-c3cc(Cl)cc(Cl)c3)csc21,0.6805570064510114,3.089215974896911,4.047270000000003,70.87,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffab20>,CC(C)(C(=O)N=Cc1ccc([N+](=O)[O-])o1)c1ccc2c(c1)OCO2,0.48481544408746063,2.9584357890646444,2.839800000000001,104.17,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffac40>,Cc1ccc(C(=O)OCc2nnc(SCC(=O)O)n2-c2ccccc2)cc1,0.4947094763725578,2.0257623254743855,3.109420000000001,94.31,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffabe0>,CN1CCN(c2cc(-c3ccc(Oc4ccc(F)cc4)cc3)[nH]c(=O)c2)CC1,0.7505643870586175,2.240718655773774,3.725100000000002,48.57,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffaca0>,CCN(CC(=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)C(=O)C=Cc1ccc(C(F)(F)F)cc1,0.5343108641451689,2.434489263309457,3.226700000000002,96.02000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffad00>,CC(C)Oc1ccc(-c2nc(-c3ccc(O)c(C(N)=O)c3)cs2)cc1C#Cc1cnc(N(C)C)nc1,0.3797011354091715,2.914929539013949,4.324600000000003,114.46,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffad60>,CC1CN=C(N(C)C)N1c1ccc2[nH]c(-c3ccc(C(=N)Nc4cccc(F)c4)cc3)nc2c1,0.3009093806112411,3.538795344944278,4.932570000000003,83.39999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffadc0>,C=CCn1c(=O)c2ccc(C(=O)NCc3nc4cc(C(=O)N5CCOCC5)ccc4[nH]3)cc2n(CCCC)c1=O,0.3113314334045833,2.753774762801637,2.427999999999999,131.32,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffae20>,CCN(C(=O)CSc1n[nH]c(-c2cccc(F)c2)n1)C1CCS(=O)(=O)C1,0.744865765238288,3.043644256905676,1.7385,96.02000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffaee0>,COc1cccc(C=CC(=O)OCC(=O)NCc2ccco2)c1,0.6256008227747825,2.0292159967500574,2.1609999999999996,77.77,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffae80>,CC(Cc1ccccc1)C(=O)N(CCC(C=Cc1ccccc1)NCCCC(=O)O)C(C)C,0.39624211507355406,3.35997270826058,5.028700000000004,69.64000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffafa0>,COc1cc(OCCOCO)c2c(=O)c3cccc(OC)c3oc2c1O,0.37334866374389897,2.651377223920985,2.0142,107.59000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffaf40>,CCOc1ncccc1-c1c(C)c2ccc(OC(F)(F)F)cc2c(=O)n1-c1ccc(S(C)(=O)=O)cc1,0.35462881087574166,2.701944522050715,5.061920000000004,87.49000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb0a0>,Cc1ccc(Sc2ccccc2C(=O)N2CCOCC2)c(C)c1,0.8553845929334402,2.043381031715091,3.9270400000000034,29.540000000000003,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb100>,Cc1ccc(OCC(=O)N(Cc2cccnc2)c2ccc(C)cc2C)c(C)c1,0.6144567235392011,2.1453637277201114,4.9274800000000045,42.43,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb160>,CC(=O)c1cccc(NCC(=O)Nc2cccc(C)c2)c1,0.8276089812960274,1.6823505304712825,3.2482200000000017,58.2,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb040>,CN(Cc1ccc(C(=O)NCc2cccc(C(F)(F)F)c2)cc1)CC(O)Cn1c2ccccc2c2ccccc21,0.23074592654981557,2.839927226433545,6.236200000000006,57.50000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb1c0>,CCCCNC(=O)Cn1c(=O)n(-c2ccc(Cl)cc2)c(=O)c2oc3ccccc3c21,0.479109716605976,2.346647426403349,3.468300000000002,86.24,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb220>,CC(=O)Nc1cccc2c1OCCCO2,0.7634941178244241,2.0905942994837012,1.8062999999999998,47.56,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb280>,COCCCn1c(=O)n(CCC2CCC(NC(=O)c3cccc(-c4ccc(Cl)c(C)c4)c3)CC2)c(=O)c2ccc(C)nc21,0.22771833034334393,2.735807163293833,5.910840000000006,95.21999999999998,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb340>,COc1ccccc1C(=O)NNC(=O)NN=Cc1cc(O)c(O)c(OC)c1,0.30133138952964045,2.350271192607252,1.0930999999999995,141.51,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb2e0>,Cc1ccc(C(=O)N=Nc2c(O)n(C3CCCCC3)c3ccc(Cl)cc23)cc1[N+](=O)[O-],0.27793899176483766,2.8931047646103547,6.646220000000005,110.09,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb400>,Cc1cc(C)n(-c2nc(=O)c3cccc(O)c3[nH]2)n1,0.6895187344436408,2.4692622962095694,1.4312399999999996,83.8,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb3a0>,CCc1n[nH]c(=NC(=O)CCC2CCOCC2)s1,0.9037233072635029,3.286048266228601,1.6676999999999997,67.34,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb460>,COc1ccc(CC(O)c2cccnc2)cc1OC,0.8953091980692167,2.2812827836746443,2.3749000000000002,51.58,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb4c0>,CN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)NCC(c2ccc3ccccc3c2)N2CCN(C3CCC3)CC2)cc1,0.2898469059958658,2.9235536130547146,5.306100000000005,72.96,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb520>,CCc1[nH]nc2ccc(Cl)cc12,0.7185336404979045,2.260638846475711,2.7787000000000006,28.68,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb580>,Cc1oc(C(=O)NNC(=O)C(O)(c2ccccc2)c2ccccc2Cl)cc1C(=O)NCC(NC(=O)OCc1ccccc1)c1ccccc1,0.11789212005331116,3.613335744444546,5.336020000000004,159.0,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb640>,COCCN(C)Cc1coc2cc(C34CC5CC(CC(C5)C3)C4)ccc2c1=O,0.7465253154113595,3.860292507931339,4.339000000000004,42.68,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb6a0>,CCn1ccnc1CN1CCN(Cc2c(Cl)cccc2Cl)CC1CCO,0.7790831946083547,2.9720766352270953,3.278600000000002,44.53,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb5e0>,COc1ccc(NC(=O)Cn2c(-c3ccc(Cl)cc3)nc3cc(Cl)ccc32)cc1,0.44832988228415394,1.925795968787213,5.657400000000003,56.15,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb700>,CC1(O)CCC2C(CCC(=O)N=c3[nH][nH]c(-c4ccco4)c3CCO)CCCC21,0.5956340644478515,4.630091785726982,2.9224000000000014,114.60999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb760>,CC(C)(C)c1ccc2oc(C(C)(C)C)c(C=C3SC(=O)NC3=O)c2c1,0.6988153326563287,2.8950709835934045,5.3517000000000055,59.31,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb820>,CC(C)c1nc2ccccc2n1CCN1CCS(=O)(=O)CC1,0.8627949479752288,2.389576210784771,1.8901,55.2,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb7c0>,CCC(O)C1CC(N)C(Oc2cc(C(C)=O)ccc2OC)C1NS(=O)(=O)C(F)(F)F,0.5088796100286761,4.23615200551866,1.5711,127.95000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb880>,CCNC(=O)C1CCCN(c2cc(=O)n3c(n2)N(Cc2ccc(CC)cc2C)C(C(C)C)C3)C1,0.6776671553607345,3.6697044491603634,3.511420000000002,70.47,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb8e0>,CC(=O)OCOC(=O)C=Cc1cccc(NC(=O)C(C#N)=CC(=O)OCn2cnc3ccccc3c2=O)c1,0.19239279823141683,2.9457782386337694,2.06288,166.67999999999995,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb9a0>,COc1ccc(C2CC(C(=O)O)n3nc(C4CC4)nc3O2)cc1OC,0.888149237837051,3.6427476987555156,2.3222000000000005,95.7,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffba00>,CCOc1cccc(-n2c(O)cc(Nc3ccc(N4CCOCC4)cc3)c2O)c1,0.5881167801427578,2.4688533830596846,3.8674000000000017,79.12,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffb940>,CCOC(=O)C1C(=O)CC(=Nc2ccc(Br)c(C)c2)CC1c1ccccc1O,0.5399171820409919,3.5562357908425506,4.861620000000005,75.96000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffba60>,COc1cc(Cl)c(C(=O)Nc2ccccc2C(=O)C=Cc2ccc([N+](=O)[O-])cc2)cc1OC,0.20555090919920613,2.205726162454976,5.413800000000005,107.77,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7ffbb20>,COc1ccc(CNC(=O)c2c(O)c3ccccc3n(C)c2=O)cc1,0.7640112254111491,1.9251622251876306,2.1826999999999996,80.56,0.96,0.999,0.988
